date,time,subject,blocknum,blockcode,trialnum,trialcode,response,latency,correct,stimulus1,vpcode_hd1
4/16/24,10:48:59,034,5,Test_simon1,11,diaCO,200,497,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,12,diaIC,200,547,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,13,recIC,208,548,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,14,recCO,208,412,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,15,diaCO,200,498,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,16,diaCO,200,460,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,17,diaCO,200,472,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,18,diaIC,200,683,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,19,recCO,208,597,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,20,recIC,208,419,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,21,diaCO,200,513,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,22,recCO,208,618,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,23,recCO,208,504,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,24,recCO,208,482,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,25,recCO,208,469,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,26,recIC,208,528,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,27,recCO,208,456,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,28,recIC,208,412,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,29,diaCO,200,594,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,30,diaCO,200,424,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,31,diaIC,200,437,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,32,diaIC,200,386,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,33,recIC,208,497,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,34,recCO,208,356,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,35,recIC,208,419,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,36,recCO,208,393,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,37,diaCO,200,447,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,38,recIC,208,596,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,39,diaCO,200,914,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,40,recCO,208,547,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,41,diaCO,200,555,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,42,diaCO,200,394,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,43,recCO,208,560,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,44,recIC,200,544,0,+,0
4/16/24,10:48:59,034,5,Test_simon1,45,diaCO,200,480,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,46,recIC,208,499,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,47,recIC,208,549,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,48,recIC,208,366,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,49,recIC,208,774,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,50,diaIC,200,507,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,51,diaCO,200,405,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,52,diaIC,200,563,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,53,diaIC,200,458,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,54,recIC,208,622,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,55,diaIC,200,603,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,56,recCO,208,817,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,57,diaIC,200,685,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,58,diaCO,200,528,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,59,diaCO,200,585,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,60,diaIC,200,624,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,61,recCO,208,669,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,62,recCO,208,536,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,63,recCO,208,537,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,64,diaIC,208,401,0,+,0
4/16/24,10:48:59,034,5,Test_simon1,65,diaIC,200,807,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,66,recCO,208,732,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,67,recIC,208,604,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,68,diaCO,200,650,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,69,recCO,208,510,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,70,recIC,208,672,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,71,diaCO,200,722,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,72,diaIC,200,538,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,73,diaIC,200,442,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,74,recIC,208,575,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,75,diaIC,200,533,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,76,diaCO,200,470,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,77,diaIC,200,386,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,78,diaIC,200,425,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,79,recIC,208,654,1,+,0
4/16/24,10:48:59,034,5,Test_simon1,80,recIC,208,489,1,+,0
4/16/24,10:48:59,034,6,SM1Test_Abr,1,SM1_Abr1,balloon,4731,1,Ocean,0
4/16/24,10:48:59,034,6,SM1Test_Abr,2,SM1_Abr2,lip,3937,1,Pet,0
4/16/24,10:48:59,034,6,SM1Test_Abr,3,SM1_Abr3,hippo,2986,1,Shower,0
4/16/24,10:48:59,034,6,SM1Test_Abr,4,SM1_Abr4,crown,3083,1,Spaceship,0
4/16/24,10:48:59,034,6,SM1Test_Abr,5,SM1_Abr5,salad,2819,1,Leg,0
4/16/24,10:48:59,034,6,SM1Test_Abr,6,SM1_Abr6,sandwich,4383,1,Goalkeeper,0
4/16/24,10:48:59,034,6,SM1Test_Abr,7,SM1_Abr7,snowball,4130,1,Scarf,0
4/16/24,10:48:59,034,6,SM1Test_Abr,8,SM1_Abr8,mirror,2697,1,Atlas,0
4/16/24,10:48:59,034,6,SM1Test_Abr,9,SM1_Abr9,marble,3031,1,Tennis,0
4/16/24,10:48:59,034,6,SM1Test_Abr,10,SM1_Abr10,oil,22394,0,Bag,0
4/16/24,10:48:59,034,6,SM1Test_Abr,11,SM1_Abr11,compass,4388,1,Field,0
4/16/24,10:48:59,034,6,SM1Test_Abr,12,SM1_Abr12,biscuit,4969,1,Pool,0
4/16/24,10:48:59,034,6,SM1Test_Abr,13,SM1_Abr13,maple,4116,1,Towel,0
4/16/24,10:48:59,034,6,SM1Test_Abr,14,SM1_Abr14,wheat,2764,1,Island,0
4/16/24,10:48:59,034,6,SM1Test_Abr,15,SM1_Abr15,starfish,4661,1,Bicycle,0
4/16/24,10:48:59,034,6,SM1Test_Abr,16,SM1_Abr16,wave,2601,1,Chimney,0
4/16/24,10:48:59,034,6,SM1Test_Abr,17,SM1_Abr17,fly,23489,0,Acorn,0
4/16/24,10:48:59,034,6,SM1Test_Abr,18,SM1_Abr18,earring,4619,1,Mango,0
4/16/24,10:48:59,034,6,SM1Test_Abr,19,SM1_Abr19,cocoa,4102,1,Planet,0
4/16/24,10:48:59,034,6,SM1Test_Abr,20,SM1_Abr20,angle,6599,0,Bird,0
4/16/24,12:04:49,022,1,SM1Practice,1,achtung,0,1700,0,Attention!,0
4/16/24,12:04:49,022,1,SM1Practice,2,SM1_P_T1,0,2800,0,Chair,0
4/16/24,12:04:49,022,1,SM1Practice,3,SM1_P_T2,0,2800,0,Lamp,0
4/16/24,12:04:49,022,1,SM1Practice,4,SM1_P_T3,0,2800,0,Phone,0
4/16/24,12:04:49,022,2,SM1Practice_Abr,1,SM1_P_Abr1,chair,14743,0,Carpet,0
4/16/24,12:04:49,022,2,SM1Practice_Abr,2,SM1_P_Abr2,window,2528,1,Chair,0
4/16/24,12:04:49,022,2,SM1Practice_Abr,3,SM1_P_Abr3,rock,2862,1,Phone,0
4/16/24,12:04:49,022,3,SM1Test,1,achtung,0,1700,0,Attention!,0
4/16/24,12:04:49,022,3,SM1Test,2,SM1_T1,0,2800,0,Angel,0
4/16/24,12:04:49,022,3,SM1Test,3,SM1_T2,0,2800,0,Marble,0
4/16/24,12:04:49,022,3,SM1Test,4,SM1_T3,0,2800,0,Leg,0
4/16/24,12:04:49,022,3,SM1Test,5,SM1_T4,0,2800,0,Wave,0
4/16/24,12:04:49,022,3,SM1Test,6,SM1_T5,0,2800,0,Atlas,0
4/16/24,12:04:49,022,3,SM1Test,7,SM1_T6,0,2800,0,Scarf,0
4/16/24,12:04:49,022,3,SM1Test,8,SM1_T7,0,2800,0,Stew,0
4/16/24,12:04:49,022,3,SM1Test,9,SM1_T8,0,2800,0,Goalkeeper,0
4/16/24,12:04:49,022,3,SM1Test,10,SM1_T9,0,2800,0,Cinema,0
4/16/24,12:04:49,022,3,SM1Test,11,SM1_T10,0,2800,0,Biscuit,0
4/16/24,12:04:49,022,3,SM1Test,12,SM1_T11,0,2800,0,Maple,0
4/16/24,12:04:49,022,3,SM1Test,13,SM1_T12,0,2800,0,Compass,0
4/16/24,12:04:49,022,3,SM1Test,14,SM1_T13,0,2800,0,Spaceship,0
4/16/24,12:04:49,022,3,SM1Test,15,SM1_T14,0,2800,0,Planet,0
4/16/24,12:04:49,022,3,SM1Test,16,SM1_T15,0,2800,0,Pet,0
4/16/24,12:04:49,022,3,SM1Test,17,SM1_T16,0,2800,0,Starfish,0
4/16/24,12:04:49,022,3,SM1Test,18,SM1_T17,0,2800,0,Island,0
4/16/24,12:04:49,022,3,SM1Test,19,SM1_T18,0,2800,0,Shower,0
4/16/24,12:04:49,022,3,SM1Test,20,SM1_T19,0,2800,0,Mango,0
4/16/24,12:04:49,022,3,SM1Test,21,SM1_T20,0,2800,0,Balloon,0
4/16/24,12:04:49,022,4,Pract_simon1,1,recIC,208,2095,1,+,0
4/16/24,12:04:49,022,4,Pract_simon1,2,diaCO,200,1014,1,+,0
4/16/24,12:04:49,022,4,Pract_simon1,3,diaCO,200,619,1,+,0
4/16/24,12:04:49,022,4,Pract_simon1,4,recCO,208,592,1,+,0
4/16/24,12:04:49,022,4,Pract_simon1,5,recIC,208,1533,1,+,0
4/16/24,12:04:49,022,4,Pract_simon1,6,diaIC,208,1796,0,+,0
4/16/24,12:04:49,022,5,Test_simon1,1,diaIC,200,1934,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,2,diaCO,200,572,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,3,recIC,208,723,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,4,recIC,208,579,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,5,recCO,208,450,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,6,diaIC,200,990,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,7,recIC,208,803,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,8,diaIC,200,2617,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,9,diaIC,200,1010,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,10,diaIC,200,1167,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,11,diaCO,200,548,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,12,diaIC,200,821,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,13,recIC,208,745,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,14,recCO,208,521,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,15,diaCO,200,522,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,16,diaCO,200,635,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,17,diaCO,200,720,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,18,diaIC,200,1792,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,19,recCO,208,475,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,20,recIC,208,807,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,21,diaCO,200,476,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,22,recCO,208,623,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,23,recCO,208,443,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,24,recCO,208,680,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,25,recCO,208,435,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,26,recIC,208,719,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,27,recCO,208,544,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,28,recIC,208,832,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,29,diaCO,200,533,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,30,diaCO,200,414,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,31,diaIC,200,516,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,32,diaIC,200,357,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,33,recIC,208,501,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,34,recCO,208,519,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,35,recIC,208,560,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,36,recCO,208,440,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,37,diaCO,200,788,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,38,recIC,208,474,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,39,diaCO,200,1557,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,40,recCO,208,435,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,41,diaCO,200,464,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,42,diaCO,200,451,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,43,recCO,208,535,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,44,recIC,208,416,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,45,diaCO,200,462,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,46,recIC,208,666,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,47,recIC,208,1957,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,48,recIC,208,602,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,49,recIC,208,583,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,50,diaIC,200,1134,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,51,diaCO,200,1022,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,52,diaIC,200,537,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,53,diaIC,200,514,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,54,recIC,208,443,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,55,diaIC,200,776,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,56,recCO,208,621,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,57,diaIC,200,474,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,58,diaCO,200,525,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,59,diaCO,200,398,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,60,diaIC,208,533,0,+,0
4/16/24,12:04:49,022,5,Test_simon1,61,recCO,208,774,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,62,recCO,208,612,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,63,recCO,208,538,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,64,diaIC,200,1025,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,65,diaIC,200,733,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,66,recCO,208,677,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,67,recIC,208,704,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,68,diaCO,200,401,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,69,recCO,208,416,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,70,recIC,208,638,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,71,diaCO,200,506,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,72,diaIC,200,555,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,73,diaIC,200,434,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,74,recIC,208,399,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,75,diaIC,200,454,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,76,diaCO,200,394,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,77,diaIC,200,560,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,78,diaIC,200,544,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,79,recIC,208,760,1,+,0
4/16/24,12:04:49,022,5,Test_simon1,80,recIC,208,351,1,+,0
4/16/24,12:04:49,022,6,SM1Test_Abr,1,SM1_Abr1,Plane,6774,0,Ocean,0
4/16/24,12:04:49,022,6,SM1Test_Abr,2,SM1_Abr2,,7361,0,Pet,0
4/16/24,12:04:49,022,6,SM1Test_Abr,3,SM1_Abr3,pool,4641,0,Shower,0
4/16/24,12:04:49,022,6,SM1Test_Abr,4,SM1_Abr4,,1892,0,Spaceship,0
4/16/24,12:04:49,022,6,SM1Test_Abr,5,SM1_Abr5,,2539,0,Leg,0
4/16/24,12:04:49,022,6,SM1Test_Abr,6,SM1_Abr6,sandwich,4174,1,Goalkeeper,0
4/16/24,12:04:49,022,6,SM1Test_Abr,7,SM1_Abr7,seat,8587,0,Scarf,0
4/16/24,12:04:49,022,6,SM1Test_Abr,8,SM1_Abr8,map,2256,0,Atlas,0
4/16/24,12:04:49,022,6,SM1Test_Abr,9,SM1_Abr9,,3864,0,Tennis,0
4/16/24,12:04:49,022,6,SM1Test_Abr,10,SM1_Abr10,phone,8610,0,Bag,0
4/16/24,12:04:49,022,6,SM1Test_Abr,11,SM1_Abr11,,1613,0,Field,0
4/16/24,12:04:49,022,6,SM1Test_Abr,12,SM1_Abr12,ocean,4759,0,Pool,0
4/16/24,12:04:49,022,6,SM1Test_Abr,13,SM1_Abr13,,2845,0,Towel,0
4/16/24,12:04:49,022,6,SM1Test_Abr,14,SM1_Abr14,mango,3200,0,Island,0
4/16/24,12:04:49,022,6,SM1Test_Abr,15,SM1_Abr15,,2647,0,Bicycle,0
4/16/24,12:04:49,022,6,SM1Test_Abr,16,SM1_Abr16,jet,3320,0,Chimney,0
4/16/24,12:04:49,022,6,SM1Test_Abr,17,SM1_Abr17,sea,6170,0,Acorn,0
4/16/24,12:04:49,022,6,SM1Test_Abr,18,SM1_Abr18,earring,2540,1,Mango,0
4/16/24,12:04:49,022,6,SM1Test_Abr,19,SM1_Abr19,,3764,0,Planet,0
4/16/24,12:04:49,022,6,SM1Test_Abr,20,SM1_Abr20,angel,3075,1,Bird,0
4/16/24,13:22:33,059,1,SM1Practice,1,achtung,0,1700,0,Attention!,0
4/16/24,13:22:33,059,1,SM1Practice,2,SM1_P_T1,0,2800,0,Chair,0
4/16/24,13:22:33,059,1,SM1Practice,3,SM1_P_T2,0,2800,0,Lamp,0
4/16/24,13:22:33,059,1,SM1Practice,4,SM1_P_T3,0,2800,0,Phone,0
4/16/24,13:22:33,059,2,SM1Practice_Abr,1,SM1_P_Abr1,Lamp,6891,1,Carpet,0
4/16/24,13:22:33,059,2,SM1Practice_Abr,2,SM1_P_Abr2,Carpet,13882,0,Chair,0
4/16/24,13:22:33,059,2,SM1Practice_Abr,3,SM1_P_Abr3,Chair,3843,0,Phone,0
4/16/24,13:22:33,059,3,SM1Test,1,achtung,0,1700,0,Attention!,0
4/16/24,13:22:33,059,3,SM1Test,2,SM1_T1,0,2800,0,Angel,0
4/16/24,13:22:33,059,3,SM1Test,3,SM1_T2,0,2800,0,Marble,0
4/16/24,13:22:33,059,3,SM1Test,4,SM1_T3,0,2800,0,Leg,0
4/16/24,13:22:33,059,3,SM1Test,5,SM1_T4,0,2800,0,Wave,0
4/16/24,13:22:33,059,3,SM1Test,6,SM1_T5,0,2800,0,Atlas,0
4/16/24,13:22:33,059,3,SM1Test,7,SM1_T6,0,2800,0,Scarf,0
4/16/24,13:22:33,059,3,SM1Test,8,SM1_T7,0,2800,0,Stew,0
4/16/24,13:22:33,059,3,SM1Test,9,SM1_T8,0,2800,0,Goalkeeper,0
4/16/24,13:22:33,059,3,SM1Test,10,SM1_T9,0,2800,0,Cinema,0
4/16/24,13:22:33,059,3,SM1Test,11,SM1_T10,0,2800,0,Biscuit,0
4/16/24,13:22:33,059,3,SM1Test,12,SM1_T11,0,2800,0,Maple,0
4/16/24,13:22:33,059,3,SM1Test,13,SM1_T12,0,2800,0,Compass,0
4/16/24,13:22:33,059,3,SM1Test,14,SM1_T13,0,2800,0,Spaceship,0
4/16/24,13:22:33,059,3,SM1Test,15,SM1_T14,0,2800,0,Planet,0
4/16/24,13:22:33,059,3,SM1Test,16,SM1_T15,0,2800,0,Pet,0
4/16/24,13:22:33,059,3,SM1Test,17,SM1_T16,0,2800,0,Starfish,0
4/16/24,13:22:33,059,3,SM1Test,18,SM1_T17,0,2800,0,Island,0
4/16/24,13:22:33,059,3,SM1Test,19,SM1_T18,0,2800,0,Shower,0
4/16/24,13:22:33,059,3,SM1Test,20,SM1_T19,0,2800,0,Mango,0
4/16/24,13:22:33,059,3,SM1Test,21,SM1_T20,0,2800,0,Balloon,0
4/16/24,13:22:33,059,4,Pract_simon1,1,diaIC,200,1825,1,+,0
4/16/24,13:22:33,059,4,Pract_simon1,2,diaIC,200,603,1,+,0
4/16/24,13:22:33,059,4,Pract_simon1,3,recIC,208,465,1,+,0
4/16/24,13:22:33,059,4,Pract_simon1,4,recCO,208,492,1,+,0
4/16/24,13:22:33,059,4,Pract_simon1,5,diaCO,200,551,1,+,0
4/16/24,13:22:33,059,4,Pract_simon1,6,diaCO,200,399,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,1,diaIC,200,884,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,2,diaCO,200,430,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,3,recIC,208,428,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,4,recIC,208,457,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,5,recCO,208,405,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,6,diaIC,200,490,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,7,recIC,208,413,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,8,diaIC,200,475,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,9,diaIC,200,453,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,10,diaIC,200,457,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,11,diaCO,200,452,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,12,diaIC,200,481,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,13,recIC,208,548,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,14,recCO,200,388,0,+,0
4/16/24,13:22:33,059,5,Test_simon1,15,diaCO,200,507,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,16,diaCO,200,437,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,17,diaCO,200,514,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,18,diaIC,200,538,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,19,recCO,208,499,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,20,recIC,208,461,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,21,diaCO,200,497,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,22,recCO,208,523,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,23,recCO,208,428,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,24,recCO,208,433,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,25,recCO,208,471,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,26,recIC,208,561,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,27,recCO,208,440,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,28,recIC,208,501,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,29,diaCO,200,439,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,30,diaCO,200,380,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,31,diaIC,200,483,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,32,diaIC,200,462,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,33,recIC,208,386,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,34,recCO,208,416,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,35,recIC,208,510,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,36,recCO,208,360,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,37,diaCO,200,480,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,38,recIC,208,571,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,39,diaCO,200,498,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,40,recCO,208,396,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,41,diaCO,200,483,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,42,diaCO,200,414,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,43,recCO,208,395,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,44,recIC,208,505,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,45,diaCO,200,523,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,46,recIC,208,388,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,47,recIC,208,506,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,48,recIC,208,532,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,49,recIC,208,453,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,50,diaIC,200,474,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,51,diaCO,200,500,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,52,diaIC,200,502,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,53,diaIC,200,456,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,54,recIC,208,572,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,55,diaIC,200,555,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,56,recCO,208,427,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,57,diaIC,200,568,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,58,diaCO,200,655,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,59,diaCO,200,490,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,60,diaIC,200,412,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,61,recCO,208,474,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,62,recCO,208,453,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,63,recCO,208,465,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,64,diaIC,200,605,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,65,diaIC,200,442,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,66,recCO,208,431,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,67,recIC,208,571,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,68,diaCO,200,442,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,69,recCO,208,414,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,70,recIC,208,444,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,71,diaCO,200,529,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,72,diaIC,200,530,1,+,0
4/16/24,13:22:33,059,5,Test_simon1,73,diaIC,200,459,1,+,0
